Tenor,spread_1m_3m,spread_10y_12y,spread_12y_15y,spread_15y_20y,fly_1m_3m_6m,fly_3m_6m_9m,fly_6m_9m_1y,fly_9m_1y_18m,fly_2y_3y_5y,fly_5y_7y_10y,fly_10y_12y_15y,fly_12y_15y_20y
2015-09-01,10.99999999999994,6.99999999999994,10.00000000000005,10.99999999999994,6.00000000000005,5.500000000000149,-6.500000000000128,5.000000000000071,9.000000000000075,-3.500000000000014,3.000000000000114,0.999999999999801
2015-09-02,11.99999999999992,7.500000000000018,9.999999999999964,12.00000000000001,7.500000000000107,2.999999999999936,-8.999999999999986,13.49999999999998,8.499999999999908,-2.500000000000036,2.500000000000036,2.000000000000135
2015-09-03,11.99999999999992,7.500000000000018,9.499999999999975,12.00000000000001,8.000000000000007,3.999999999999915,-3.999999999999915,4.000000000000092,2.999999999999936,-0.9999999999999787,1.999999999999957,2.500000000000036
2015-09-04,12.5,4.000000000000004,12.99999999999999,10.50000000000004,9.500000000000064,1.500000000000057,-4.000000000000092,4.000000000000092,5.999999999999872,-0.4999999999999005,8.999999999999986,-2.499999999999858
2015-09-07,14.49999999999996,5.499999999999972,11.50000000000002,12.00000000000001,8.000000000000185,0.4999999999999005,-2.999999999999936,6.00000000000005,4.660000000000153,2.999999999999936,6.00000000000005,0.4999999999999005
2015-09-08,12.99999999999999,7.000000000000028,9.499999999999975,12.00000000000001,7.249999999999979,7.499999999999929,-7.750000000000057,8.000000000000007,2.999999999999936,2.500000000000036,2.500000000000036,2.500000000000036
2015-09-09,12.00000000000001,7.669999999999977,10.00000000000005,10.49999999999995,8.000000000000007,3.999999999999915,-4.999999999999893,7.000000000000028,4.160000000000075,0.8300000000001972,2.330000000000076,0.4999999999999005
2015-09-10,11.50000000000002,7.669999999999977,10.00000000000005,10.99999999999994,6.00000000000005,3.999999999999915,-5.000000000000071,13.49999999999998,1.500000000000057,-0.1699999999999591,2.330000000000076,0.9999999999999787
2015-09-11,11.50000000000002,7.500000000000018,9.499999999999975,12.00000000000001,5.499999999999972,0.4999999999999005,-3.500000000000014,12.5,8.000000000000007,-1.77635683940025e-13,1.999999999999957,2.500000000000036
2015-09-14,12.99999999999999,6.49999999999995,10.00000000000005,11.99999999999992,5.499999999999972,-0.5000000000000782,-2.999999999999936,10.99999999999994,7.000000000000028,-0.4999999999999005,3.500000000000192,1.999999999999957
2015-09-15,15.50000000000002,5.999999999999961,12.00000000000001,9.999999999999964,2.499999999999858,1.000000000000156,-8.000000000000007,15.49999999999994,8.999999999999986,-4.000000000000092,6.00000000000005,-2.000000000000135
2015-09-16,13.50000000000007,6.49999999999995,9.500000000000064,11.99999999999992,6.499999999999773,-2.999999999999936,-5.999999999999872,13.99999999999988,7.000000000000028,-4.999999999999893,3.000000000000114,2.499999999999858
2015-09-17,15.50000000000002,6.329999999999991,12.00000000000001,9.999999999999964,4.499999999999993,-3.500000000000014,-8.499999999999908,13.50000000000016,5.659999999999954,-4.330000000000034,5.669999999999931,-2.000000000000135
2015-09-18,12.99999999999999,6.329999999999991,12.00000000000001,9.999999999999964,7.000000000000028,-7.000000000000028,-3.999999999999915,8.500000000000085,6.160000000000032,-3.830000000000133,5.669999999999931,-2.000000000000135
2015-09-21,12.99999999999999,5.499999999999972,10.50000000000004,11.99999999999992,7.000000000000028,-5.999999999999872,-4.000000000000092,8.999999999999986,3.000000000000114,-5.999999999999872,5.000000000000071,1.499999999999879
2015-09-22,12.5,7.500000000000018,10.00000000000005,11.99999999999992,8.500000000000085,-2.999999999999936,-8.000000000000185,8.500000000000085,3.669999999999973,-5.499999999999972,2.500000000000036,1.999999999999957
2015-09-23,12.99999999999999,5.999999999999961,10.50000000000004,12.00000000000001,10.50000000000004,-4.000000000000092,-9.000000000000163,4.000000000000092,3.000000000000114,-1.999999999999957,4.499999999999993,1.499999999999879
2015-09-24,14.50000000000005,7.500000000000018,9.999999999999964,11.50000000000002,9.999999999999964,-4.000000000000092,-11.49999999999984,3.500000000000014,7.000000000000206,1.500000000000057,2.499999999999858,1.500000000000057
2015-09-25,17.49999999999998,7.500000000000018,9.999999999999964,12.00000000000001,2.500000000000036,3.500000000000014,-15.00000000000004,5.000000000000071,6.66000000000011,0.5000000000000782,2.500000000000036,2.000000000000135
2015-09-28,25.50000000000008,7.000000000000028,10.00000000000005,11.99999999999992,-5.000000000000071,-4.499999999999993,-2.999999999999936,-2.999999999999936,6.49999999999995,4.499999999999993,2.999999999999936,1.999999999999957
2015-09-29,25.0,6.99999999999994,10.00000000000005,12.00000000000001,-2.999999999999936,-0.9999999999999787,-13.00000000000008,4.000000000000092,7.000000000000028,6.00000000000005,3.000000000000114,1.999999999999957
2015-09-30,22.49999999999996,6.99999999999994,10.00000000000005,12.00000000000001,-1.500000000000057,-0.9999999999999787,-14.00000000000006,10.50000000000004,7.670000000000066,8.999999999999986,3.000000000000114,1.999999999999957
2015-10-01,23.99999999999993,6.500000000000039,10.49999999999995,11.50000000000002,-1.999999999999957,-5.499999999999972,-9.999999999999964,9.500000000000064,3.999999999999915,2.500000000000036,3.999999999999915,1.000000000000156
2015-10-02,20.00000000000002,7.669999999999977,9.499999999999975,12.00000000000001,1.500000000000057,-5.999999999999872,-7.500000000000107,7.499999999999929,4.659999999999975,3.329999999999878,1.829999999999998,2.500000000000036
