,0
2020-05-20,107.80091298468251
2020-05-21,107.79758111136452
2020-05-22,107.78059044284835
2020-05-25,107.72185568002534
2020-05-26,107.716875845785
2020-05-27,107.74545504870818
2020-05-28,107.67443554025368
2020-05-29,107.66592207990409
2020-06-01,107.61288357567098
2020-06-02,107.52313391510364
2020-06-03,107.52824620113859
2020-06-04,107.48840160775146
2020-06-05,107.47865778661956
2020-06-08,107.45133088057892
2020-06-09,107.42235562012901
2020-06-10,107.38302443064698
2020-06-12,107.37921704562365
2020-06-15,107.3814218542991
2020-06-16,107.34181399300738
2020-06-17,107.24589776382838
2020-06-18,107.20897656496919
2020-06-19,107.20949844241161
2020-06-22,107.18866759742478
2020-06-23,107.1989668015685
2020-06-24,107.2059911653199
2020-06-25,107.19288948562232
2020-06-26,107.19634881314846
2020-06-29,107.21632247764393
2020-06-30,107.21141265606265
2020-07-01,107.22633828100476
2020-07-02,107.24221503105531
2020-07-03,107.22461029415899
2020-07-06,107.1937143736241
2020-07-07,107.20106054462258
2020-07-08,107.19068085106314
2020-07-09,107.23691655230361
2020-07-10,107.21735189026045
2020-07-13,107.2403325763289
2020-07-14,107.22494183562236
2020-07-15,107.21519044674123
2020-07-16,107.21923995021356
2020-07-17,107.22202186770788
2020-07-20,107.20893176599276
2020-07-21,107.17494140983665
2020-07-22,107.23614690057165
2020-07-23,107.20087161749004
2020-07-24,107.18732632860278
2020-07-27,107.20187559352752
2020-07-28,107.21809777184261
2020-07-29,107.19517531877844
2020-07-30,107.17760768726528
2020-07-31,107.18753064488746
2020-08-03,107.16340990837602
2020-08-04,107.15021980692605
2020-08-05,107.18331100820204
2020-08-06,107.19613464172943
2020-08-07,107.20022514732361
2020-08-10,107.18239656079258
2020-08-11,107.18994423381287
2020-08-12,107.17370177443843
2020-08-13,107.19162123222993
2020-08-14,107.17214129060801
2020-08-17,107.17447165328903
2020-08-18,107.15935842410363
2020-08-19,107.16336275477416
2020-08-20,107.14459300396915
2020-08-21,107.15463627023496
2020-08-24,107.15560824836199
2020-08-25,107.1531791816585
2020-08-26,107.1281556691518
2020-08-27,107.09816754108274
2020-08-28,107.10676068504964
2020-08-31,107.10126643393878
2020-09-01,107.09843029407384
2020-09-02,107.13114451018193
2020-09-03,107.18663893539626
2020-09-04,107.20177024017757
2020-09-08,107.25058359644186
2020-09-09,107.23929362965703
2020-09-10,107.2549821345151
2020-09-11,107.25239793769532
2020-09-14,107.2707354949132
2020-09-15,107.27542622061253
2020-09-16,107.19621601746113
2020-09-17,107.2999963091105
2020-09-18,107.29382346485392
2020-09-21,107.33387721904246
2020-09-22,107.36971266241359
2020-09-23,107.33170055759045
2020-09-24,107.3223195116335
2020-09-25,107.29759848553677
2020-09-28,107.2177138196347
2020-09-29,107.18732997693981
2020-09-30,107.21561991923167
2020-10-01,107.18367113816699
2020-10-02,107.27579230240714
2020-10-05,107.32851517515802
2020-10-06,107.3305104694858
2020-10-07,107.32716829906921
2020-10-08,107.40517126740028
2020-10-09,107.43588530836988
2020-10-13,107.41627213181798
2020-10-14,107.46668854369538
2020-10-15,107.41562985103795
2020-10-16,107.16730194868809
2020-10-19,107.22036155159577
2020-10-20,107.29922322225829
2020-10-21,107.2989374073422
